origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
w574987390,SP_PAWLOWO,9.6568592,2624.8052419,11.4686991,2645.9308002
w679602910,SP_PAWLOWO,38.2475048,2596.4699297,11.4686991,2646.1861336
w679602825,SP_SILNO,14.3984838,2595.8949821,37.6539947,2647.9474606
w574987297,SP_PAWLOWO,53.4734321,2583.0241323,11.4686991,2647.9662635
w679602918,SP_PAWLOWO,28.4193679,2610.2579493,11.4686991,2650.1460163
w574987391,SP_PAWLOWO,7.6544018,2634.7066414,11.4686991,2653.8297424
w1375958691,SP_PAWLOWO,27.6834906,2615.352732,11.4686991,2654.5049217
w1176525399,SP_PAWLOWO,68.0795318,2574.9976662,11.4686991,2654.5458971
w574987387,SP_PAWLOWO,12.3017622,2631.1019607,11.4686991,2654.872422
w1375958689,SP_PAWLOWO,58.2544852,2585.6411724,11.4686991,2655.3643568
w574987388,SP_PAWLOWO,7.3063155,2642.8907118,11.4686991,2661.6657265
w574987296,SP_PAWLOWO,58.4918095,2593.2422142,11.4686991,2663.2027228
w1173514477,SP_PAWLOWO,29.1857475,2624.5438583,11.4686991,2665.1983049
w679602912,SP_PAWLOWO,18.6035349,2638.39603,11.4686991,2668.4682641
w679602913,SP_PAWLOWO,28.8451259,2628.3900225,11.4686991,2668.7038476
w679602826,SP_SILNO,22.0852789,2610.2968985,37.6539947,2670.0361721
w679602915,SP_PAWLOWO,52.6956626,2605.9056977,11.4686991,2670.0700594
w679602908,SP_PAWLOWO,60.1551787,2599.0925892,11.4686991,2670.7164671
w678283202,SP_OSTROWITE,74.7936554,2570.3448345,26.6015805,2671.7400704
w1375958690,SP_PAWLOWO,55.5532689,2607.1116553,11.4686991,2674.1336234
w1173514503,SP_PAWLOWO,28.3515888,2634.3696001,11.4686991,2674.189888
w574987299,SP_PAWLOWO,46.1151817,2617.1774701,11.4686991,2674.7613509
w574987503,SP_PAWLOWO,19.6378176,2644.2226381,11.4686991,2675.3291548
w679602824,SP_SILNO,29.0151959,2610.2968985,37.6539947,2676.9660891
w574982645,SP_SILNO,34.9666592,2606.0626082,37.6539947,2678.6832621
w678283198,SP_OSTROWITE,38.2139293,2614.8038492,26.6015805,2679.619359
w1173514500,SP_PAWLOWO,28.597464,2642.8907118,11.4686991,2682.956875
w679602823,SP_SILNO,39.1619936,2610.2968985,37.6539947,2687.1128868
w574982654,SP_SILNO,11.257088,2642.5382625,37.6539947,2691.4493452
w1375958692,SP_PAWLOWO,25.7914931,2664.0767287,11.4686991,2701.3369209
w574982655,SP_SILNO,28.5220667,2640.9501516,37.6539947,2707.126213
w574987309,SP_PAWLOWO,28.4672235,2670.2749044,11.4686991,2710.2108271
w574982656,SP_SILNO,50.004315,2624.5978875,37.6539947,2712.2561972
w574982653,SP_SILNO,20.6666088,2660.7818957,37.6539947,2719.1024992
w574987502,SP_PAWLOWO,19.554345,2689.6173433,11.4686991,2720.6403875
w679602898,SP_PAWLOWO,23.8828657,2691.1643074,11.4686991,2726.5158722
w574982641,SP_SILNO,16.6194759,2675.0008183,37.6539947,2729.2742889
w574987301,SP_PAWLOWO,49.62398,2672.9465714,11.4686991,2734.0392506
w678283197,SP_OSTROWITE,98.7172428,2614.8038492,26.6015805,2740.1226725
w574987300,SP_PAWLOWO,46.6644883,2682.687918,11.4686991,2740.8211055
w574982639,SP_SILNO,45.7270207,2660.3157978,37.6539947,2743.6968132
w574987316,SP_SILNO,120.8461716,2586.4513038,37.6539947,2744.9514702
w574982643,SP_SILNO,18.0551476,2695.4349583,37.6539947,2751.1441006
w574982650,SP_SILNO,26.5457929,2690.8790617,37.6539947,2755.0788493
w679602906,SP_PAWLOWO,28.0272774,2717.6216945,11.4686991,2757.1176711
w574982648,SP_SILNO,33.9754396,2688.0022592,37.6539947,2759.6316935
w679602902,SP_PAWLOWO,8.3276677,2743.7875674,11.4686991,2763.5839343
w574987490,SP_PAWLOWO,17.8063324,2734.3629674,11.4686991,2763.637999
w574987492,SP_PAWLOWO,11.8965868,2742.7350088,11.4686991,2766.1002947
w574982652,SP_SILNO,19.0987888,2712.2410441,37.6539947,2768.9938276
w574987389,SP_PAWLOWO,11.0789952,2746.9595443,11.4686991,2769.5072386
w574982642,SP_SILNO,44.8370072,2687.0834807,37.6539947,2769.5744826
w574987487,SP_PAWLOWO,18.0135618,2741.6077277,11.4686991,2771.0899886
w679602897,SP_PAWLOWO,18.243432,2742.697905,11.4686991,2772.4100361
w1173514243,SP_PAWLOWO,15.6036602,2750.9609259,11.4686991,2778.0332852
w1173514504,SP_PAWLOWO,21.4093092,2746.9595443,11.4686991,2779.8375526
w574987294,SP_PAWLOWO,20.0943941,2756.4059712,11.4686991,2787.9690644
w1173514476,SP_PAWLOWO,22.8469957,2754.580827,11.4686991,2788.8965218
w574982644,SP_SILNO,37.8532365,2714.8298424,37.6539947,2790.3370737
w574982647,SP_SILNO,47.903874,2705.3431492,37.6539947,2790.901018
w1173514356,SP_PAWLOWO,24.8564352,2756.1873385,11.4686991,2792.5124729
w679602904,SP_PAWLOWO,38.1553741,2744.9034949,11.4686991,2794.5275681
w574987494,SP_PAWLOWO,36.1410794,2748.7007859,11.4686991,2796.3105644
w1176525394,SP_PAWLOWO,45.7580384,2739.1454102,11.4686991,2796.3721477
w574987489,SP_PAWLOWO,19.2554178,2769.5223939,11.4686991,2800.2465109
w574982646,SP_SILNO,32.7687825,2731.1542824,37.6539947,2801.5770596
w1173514496,SP_PAWLOWO,25.4100889,2771.2226545,11.4686991,2808.1014426
w574987495,SP_PAWLOWO,37.8182473,2761.155559,11.4686991,2810.4425055
w1173514244,SP_PAWLOWO,22.1073588,2793.573459,11.4686991,2827.149517
w574987501,SP_PAWLOWO,16.3727244,2799.5438524,11.4686991,2827.3852759
w380719277,SP_PAWLOWO,51.1980089,2764.9676638,11.4686991,2827.6343719
w574987488,SP_PAWLOWO,19.5339986,2800.4311077,11.4686991,2831.4338054
w574987496,SP_PAWLOWO,38.900844,2788.16778,11.4686991,2838.5373231
w574987293,SP_PAWLOWO,24.2272687,2806.7942596,11.4686991,2842.4902274
w1089843135,SP_PAWLOWO,69.0579472,2767.1506626,11.4686991,2847.6773089
w1110376928,SP_PAWLOWO,17.2671335,2819.0388845,11.4686991,2847.7747172
w1173514492,SP_PAWLOWO,40.0079538,2798.4266168,11.4686991,2849.9032698
w574873097,SP_OSTROWITE,14.720166,2810.3076272,26.6015805,2851.6293737
w574987500,SP_PAWLOWO,24.031369,2818.3463841,11.4686991,2853.8464522
w574987462,SP_NOWA_CERKIEW,19.1462614,2814.1351431,23.5191982,2856.8006027
w574987314,SP_PAWLOWO,11.6214316,2836.1694194,11.4686991,2859.2595501
w574987497,SP_PAWLOWO,41.1396517,2810.9346493,11.4686991,2863.5430002
w574987302,SP_PAWLOWO,31.7234226,2827.4435227,11.4686991,2870.6356444
w574987461,SP_NOWA_CERKIEW,19.0879359,2831.4813781,23.5191982,2874.0885122
w1110376929,SP_PAWLOWO,17.7772167,2844.9411141,11.4686991,2874.18703
w775795377,SP_OSTROWITE,17.4660561,2833.0995598,26.6015805,2877.1671964
w574987499,SP_PAWLOWO,55.1593126,2814.1353477,11.4686991,2880.7633595
w574987498,SP_PAWLOWO,69.1033902,2800.5315226,11.4686991,2881.1036119
w574987305,SP_PAWLOWO,55.2801184,2817.9083843,11.4686991,2884.6572018
w574987510,SP_PAWLOWO,13.8100804,2863.7623159,11.4686991,2889.0410954
w427854236,SP_PAWLOWO,13.6425525,2868.4472425,11.4686991,2893.5584942
w574987304,SP_PAWLOWO,54.7021404,2827.5142559,11.4686991,2893.6850954
w574987460,SP_NOWA_CERKIEW,46.079767,2824.1602129,23.5191982,2893.7591782
w427854149,SP_PAWLOWO,13.7907206,2873.5971316,11.4686991,2898.8565513
w1173514515,SP_PAWLOWO,24.5121504,2863.7725976,11.4686991,2899.7534471
w1173514510,SP_PAWLOWO,25.4735992,2863.7725976,11.4686991,2900.7148959
w574873098,SP_OSTROWITE,20.2444408,2856.2640517,26.6015805,2903.110073
w574987306,SP_PAWLOWO,54.5058188,2837.4142798,11.4686991,2903.3887977
w574987315,SP_PAWLOWO,7.3915508,2885.5212669,11.4686991,2904.3815169
w427854294,SP_PAWLOWO,14.3648166,2888.6994699,11.4686991,2914.5329856
w775795365,SP_OSTROWITE,42.0938031,2847.9350679,26.6015805,2916.6304515
w300921292,SP_SILNO,58.9065895,2820.9027361,37.6539947,2917.4633203
w427854154,SP_PAWLOWO,17.3327941,2888.6994699,11.4686991,2917.5009632
w574982637,SP_SILNO,35.718528,2846.606708,37.6539947,2919.9792308
w574982638,SP_SILNO,21.9043475,2861.5290854,37.6539947,2921.0874276
w775795366,SP_OSTROWITE,42.1209043,2852.4531302,26.6015805,2921.175615
w1176525392,SP_PAWLOWO,25.0249071,2888.6994699,11.4686991,2925.1930761
w775795367,SP_OSTROWITE,42.145811,2856.9735021,26.6015805,2925.7208936
w427854166,SP_PAWLOWO,27.1708242,2888.6994699,11.4686991,2927.3389933
w300921328,SP_SILNO,81.7752289,2808.7189396,37.6539947,2928.1481631
w574987512,SP_PAWLOWO,28.1975996,2888.492585,11.4686991,2928.1588837
w574987312,SP_PAWLOWO,24.7288432,2892.3091103,11.4686991,2928.5066526
w427854219,SP_NOWA_CERKIEW,22.8966283,2882.2910501,23.5191982,2928.7068767
w574987313,SP_PAWLOWO,25.7972513,2892.3091103,11.4686991,2929.5750607
w775795376,SP_OSTROWITE,42.1729028,2861.4915677,26.6015805,2930.266051
w574987311,SP_PAWLOWO,29.0689652,2892.3091103,11.4686991,2932.8467746
w574873099,SP_OSTROWITE,19.3341932,2886.9419282,26.6015805,2932.8777019
w427854131,SP_NOWA_CERKIEW,14.3323942,2898.6224653,23.5191982,2936.4740577
w574987464,SP_NOWA_CERKIEW,52.7242982,2861.6881704,23.5191982,2937.9316668
w775795368,SP_OSTROWITE,41.485653,2870.9368963,26.6015805,2939.0241297
w574987466,SP_NOWA_CERKIEW,21.3050798,2897.1023771,23.5191982,2941.9266551
w427854254,SP_PAWLOWO,42.0658371,2888.6994699,11.4686991,2942.2340061
w775795369,SP_OSTROWITE,41.409954,2875.5298845,26.6015805,2943.5414191
w574987481,SP_PAWLOWO,16.614826,2919.0027682,11.4686991,2947.0862933
w775795370,SP_OSTROWITE,41.3373315,2880.125322,26.6015805,2948.0642339
w574982636,SP_SILNO,35.1317737,2879.2240943,37.6539947,2952.0098627
w574987513,SP_PAWLOWO,33.5899213,2907.1438977,11.4686991,2952.2025181
w775795371,SP_OSTROWITE,41.2627225,2884.7178615,26.6015805,2952.5821646
w574987519,SP_PAWLOWO,11.6454119,2929.6346227,11.4686991,2952.7487337
w427854132,SP_NOWA_CERKIEW,14.4115621,2915.5249337,23.5191982,2953.4556939
w574987465,SP_NOWA_CERKIEW,51.5380106,2878.4725537,23.5191982,2953.5297625
w775795372,SP_OSTROWITE,41.1889877,2889.3137559,26.6015805,2957.1043241
w1110376925,SP_PAWLOWO,59.2329889,2888.1841333,11.4686991,2958.8858214
w775795373,SP_OSTROWITE,41.1132692,2893.9067505,26.6015805,2961.6216002
w427854130,SP_NOWA_CERKIEW,17.0242844,2921.3659411,23.5191982,2961.9094238
w574987468,SP_NOWA_CERKIEW,23.1212771,2917.3548658,23.5191982,2963.9953412
w775795374,SP_OSTROWITE,41.040627,2898.5021942,26.6015805,2966.1444017
w574873100,SP_OSTROWITE,14.8545488,2924.8674278,26.6015805,2966.3235571
w775795363,SP_OSTROWITE,71.2972035,2869.3292444,26.6015805,2967.2280284
w1215889268,SP_OSTROWITE,26.9916753,2914.5413529,26.6015805,2968.1346088
w300921320,SP_SILNO,39.9004148,2891.8977655,37.6539947,2969.452175
w574987508,SP_PAWLOWO,98.7794357,2859.7983309,11.4686991,2970.0464658
w427854171,SP_PAWLOWO,12.977211,2945.7288785,11.4686991,2970.1747886
w775795375,SP_OSTROWITE,40.9675412,2903.0985061,26.6015805,2970.6676278
w1173514242,SP_PAWLOWO,11.1850574,2948.2152931,11.4686991,2970.8690497
w1173514389,SP_PAWLOWO,13.16709,2948.8992229,11.4686991,2973.535012
w300921295,SP_SILNO,22.9968363,2915.3699082,37.6539947,2976.0207392
w574987480,SP_PAWLOWO,27.4423058,2937.8271062,11.4686991,2976.7381112
w574987463,SP_NOWA_CERKIEW,82.0582922,2872.5238939,23.5191982,2978.1013843
w800782779,SP_PAWLOWO,17.6561804,2951.1937257,11.4686991,2980.3186053
w574987467,SP_NOWA_CERKIEW,50.6459813,2908.5276934,23.5191982,2982.6928729
w574987518,SP_PAWLOWO,25.7336961,2945.8933584,11.4686991,2983.0957537
w574987517,SP_PAWLOWO,40.2631417,2935.7537265,11.4686991,2987.4855674
w574987515,SP_PAWLOWO,62.131568,2923.8128105,11.4686991,2997.4130777
w574987482,SP_PAWLOWO,23.5232479,2962.8556281,11.4686991,2997.8475751
w574987520,SP_PAWLOWO,11.1209858,2977.664957,11.4686991,3000.2546419
w427854210,SP_PAWLOWO,29.7550933,2961.7581843,11.4686991,3002.9819767
w574987521,SP_PAWLOWO,25.2904434,2971.7979472,11.4686991,3008.5570897
w427854225,SP_PAWLOWO,48.7606999,2948.6364398,11.4686991,3008.8658388
w574987522,SP_PAWLOWO,15.744175,2989.5812429,11.4686991,3016.7941171
w574873101,SP_OSTROWITE,14.2530221,2976.8846201,26.6015805,3017.7392227
w1176525391,SP_PAWLOWO,45.279042,2963.1115748,11.4686991,3019.8593159
w1023980498,SP_OSTROWITE,33.4017064,2960.1018835,26.6015805,3020.1051705
w574987516,SP_PAWLOWO,63.1991896,2948.9164739,11.4686991,3023.5843627
w1110599592,SP_SILNO,19.2928369,2969.3353438,37.6539947,3026.2821753
w1173514245,SP_PAWLOWO,15.9897247,3000.7451087,11.4686991,3028.2035325
w1173514321,SP_NOWA_CERKIEW,49.0293976,2958.8499376,23.5191982,3031.3985334
w300921300,SP_SILNO,13.0901991,2981.3186646,37.6539947,3032.0628584
w574982635,SP_SILNO,27.0853957,2979.5192124,37.6539947,3044.2586027
w574873096,SP_OSTROWITE,33.0340587,2986.0765707,26.6015805,3045.7122099
w775795362,SP_OSTROWITE,42.2555854,2980.1409832,26.6015805,3048.9981491
w574987470,SP_NOWA_CERKIEW,51.6824596,2977.3373983,23.5191982,3052.5390561
w775795361,SP_OSTROWITE,42.8912922,2992.6773443,26.6015805,3062.170217
w300921315,SP_SILNO,26.509212,3004.3549058,37.6539947,3068.5181125
w574987471,SP_NOWA_CERKIEW,50.6680274,2994.6394894,23.5191982,3068.8267149
w574987523,SP_PAWLOWO,14.8777667,3048.9048889,11.4686991,3075.2513547
w300921301,SP_SILNO,28.0001763,3010.0568243,37.6539947,3075.7109953
w1312566721,SP_PAWLOWO,115.5545832,2951.0358796,11.4686991,3078.059162
w427854153,SP_PAWLOWO,15.1879692,3052.4251953,11.4686991,3079.0818636
w574982634,SP_SILNO,56.6310351,2984.961366,37.6539947,3079.2463959
w1110376930,SP_PAWLOWO,30.9112314,3037.8677639,11.4686991,3080.2476944
w1173514129,SP_NOWA_CERKIEW,29.1334888,3027.7236492,23.5191982,3080.3763362
w574987469,SP_NOWA_CERKIEW,62.1183176,2995.3666057,23.5191982,3081.0041215
w574987524,SP_PAWLOWO,18.6329033,3051.0866333,11.4686991,3081.1882357
w1173514378,SP_NOWA_CERKIEW,25.9130892,3034.6762975,23.5191982,3084.1085849
w1173514501,SP_PAWLOWO,12.4025599,3064.2344748,11.4686991,3088.1057339
w574873104,SP_OSTROWITE,16.6509587,3052.8978206,26.6015805,3096.1503598
w427854141,SP_PAWLOWO,18.1309635,3079.2527116,11.4686991,3108.8523743
w574987525,SP_PAWLOWO,17.2671489,3081.2432447,11.4686991,3109.9790927
w574987507,SP_PAWLOWO,19.3372766,3089.0184705,11.4686991,3119.8244463
w574873105,SP_OSTROWITE,13.0033605,3090.523687,26.6015805,3130.128628
w1173514376,SP_NOWA_CERKIEW,30.3168893,3077.7286151,23.5191982,3131.5647025
w300921319,SP_SILNO,38.9119855,3056.7254164,37.6539947,3133.2913966
w1173514498,SP_PAWLOWO,28.4137267,3095.1102182,11.4686991,3134.9926441
w427854163,SP_PAWLOWO,23.795069,3101.2361639,11.4686991,3136.499932
w427854143,SP_PAWLOWO,15.2409497,3110.4681116,11.4686991,3137.1777605
w300921330,SP_SILNO,64.7266479,3036.4454859,37.6539947,3138.8261284
w574987558,SP_NOWA_CERKIEW,20.5932434,3096.41402,23.5191982,3140.5264616
w1215889252,SP_SILNO,61.7160756,3042.2600053,37.6539947,3141.6300756
w1173514499,SP_PAWLOWO,38.2281521,3094.8007913,11.4686991,3144.4976426
w427854188,SP_PAWLOWO,7.530913,3128.8353857,11.4686991,3147.8349979
w574873107,SP_OSTROWITE,16.8916299,3107.9220811,26.6015805,3151.4152915
w574987486,SP_PAWLOWO,53.6766248,3098.3262856,11.4686991,3163.4716095
w574987559,SP_NOWA_CERKIEW,40.9098523,3099.2785048,23.5191982,3163.7075553
w1173514396,SP_PAWLOWO,7.539245,3148.7082911,11.4686991,3167.7162352
w574873106,SP_OSTROWITE,42.2779363,3100.5511569,26.6015805,3169.4306737
w574987506,SP_PAWLOWO,21.366233,3142.2638536,11.4686991,3175.0987857
w1173514382,SP_NOWA_CERKIEW,36.9592472,3116.9190202,23.5191982,3177.3974656
w574987526,SP_PAWLOWO,37.5413339,3129.996354,11.4686991,3179.0063871
w427854287,SP_PAWLOWO,19.1639981,3148.7082911,11.4686991,3179.3409883
w574982632,SP_SILNO,54.0655432,3090.0279404,37.6539947,3181.7474783
w574873112,SP_OSTROWITE,24.3441273,3131.8423232,26.6015805,3182.7880309
w775795360,SP_OSTROWITE,30.4698424,3127.5804777,26.6015805,3184.6519007
w775795356,SP_OSTROWITE,39.1951586,3120.0208575,26.6015805,3185.8175965
w574873111,SP_OSTROWITE,17.9613421,3145.7586368,26.6015805,3190.3215595
w574873103,SP_OSTROWITE,16.8294387,3148.0799538,26.6015805,3191.510973
w574873102,SP_OSTROWITE,11.2549779,3155.3959394,26.6015805,3193.2524978
w427854257,SP_PAWLOWO,28.1980135,3154.4129139,11.4686991,3194.0796266
w574873108,SP_OSTROWITE,37.3805414,3131.5302586,26.6015805,3195.5123805
w574982633,SP_SILNO,83.9496588,3077.0092372,37.6539947,3198.6128907
w775795359,SP_OSTROWITE,50.6848956,3127.2982025,26.6015805,3204.5846786
w1110376920,SP_PAWLOWO,41.4418121,3152.6076025,11.4686991,3205.5181137
w574982629,SP_SILNO,35.6020502,3134.8462381,37.6539947,3208.1022831
w1110376921,SP_PAWLOWO,28.0276244,3169.1860453,11.4686991,3208.6823688
w574982630,SP_SILNO,41.5393428,3133.8068946,37.6539947,3213.0002321
w574873114,SP_OSTROWITE,20.43357,3167.4876498,26.6015805,3214.5228003
w574873113,SP_OSTROWITE,38.320716,3152.2463705,26.6015805,3217.168667
w1215889192,SP_SILNO,37.9017914,3149.1332884,37.6539947,3224.6890745
w574982626,SP_SILNO,57.6198876,3132.527771,37.6539947,3227.8016533
w574873109,SP_OSTROWITE,68.3706528,3137.9550911,26.6015805,3232.9273245
w574873110,SP_OSTROWITE,49.5343368,3158.767733,26.6015805,3234.9036503
w300921303,SP_SILNO,25.0015598,3182.999232,37.6539947,3245.6547864
w574873125,SP_OSTROWITE,16.9309682,3202.1601912,26.6015805,3245.6927399
w574982628,SP_SILNO,54.7679576,3156.8332332,37.6539947,3249.2551855
w574873128,SP_OSTROWITE,22.1028463,3201.1312526,26.6015805,3249.8356794
w775795354,SP_OSTROWITE,44.7077588,3179.8127087,26.6015805,3251.122048
w775795355,SP_OSTROWITE,40.3185861,3187.1968391,26.6015805,3254.1170057
w574873127,SP_OSTROWITE,33.2321763,3194.6448837,26.6015805,3254.4786405
w574873214,SP_OSTROWITE,67.7373552,3161.5249323,26.6015805,3255.863868
w574987485,SP_PAWLOWO,13.6868737,3231.9931969,11.4686991,3257.1487698
w300921305,SP_SILNO,19.5840107,3201.4132724,37.6539947,3258.6512778
w574873126,SP_OSTROWITE,41.4109354,3191.4594457,26.6015805,3259.4719616
w574987484,SP_PAWLOWO,22.5659155,3226.3676124,11.4686991,3260.4022271
w574982627,SP_SILNO,42.9266983,3190.2128768,37.6539947,3270.7935698
w574873095,SP_OSTROWITE,49.8891786,3194.919801,26.6015805,3271.4105602
w300921311,SP_SILNO,48.6951139,3185.7713408,37.6539947,3272.1204494
w300921323,SP_SILNO,30.3209979,3204.5241086,37.6539947,3272.4991013
w574873124,SP_OSTROWITE,12.0969375,3235.0805962,26.6015805,3273.7791142
w574987483,SP_PAWLOWO,32.5500284,3231.9931969,11.4686991,3276.0119245
w775795314,SP_OSTROWITE,53.7171989,3198.1809217,26.6015805,3278.4997011
w1110376919,SP_PAWLOWO,30.8410728,3237.5624601,11.4686991,3279.8722321
w574987566,SP_NOWA_CERKIEW,24.7308864,3232.7755158,23.5191982,3281.0256003
w300921308,SP_SILNO,17.9006353,3225.9547498,37.6539947,3281.5093799
w775795353,SP_OSTROWITE,21.2652198,3234.0948261,26.6015805,3281.9616263
w574873129,SP_OSTROWITE,38.4356902,3217.1969151,26.6015805,3282.2341858
w574987565,SP_NOWA_CERKIEW,37.7734256,3227.4398935,23.5191982,3288.7325172
w679602892,SP_PAWLOWO,17.2695884,3260.0145394,11.4686991,3288.7528269
w574873115,SP_OSTROWITE,47.3792123,3219.625964,26.6015805,3293.6067568
w574987527,SP_PAWLOWO,17.7687094,3269.0098255,11.4686991,3298.247234
w1173514271,SP_PAWLOWO,54.4133015,3233.6666347,11.4686991,3299.5486354
w574987567,SP_NOWA_CERKIEW,29.3328176,3248.692642,23.5191982,3301.5446578
w574873130,SP_OSTROWITE,47.8698702,3230.8607379,26.6015805,3305.3321887
w574987564,SP_NOWA_CERKIEW,47.0716913,3244.9054758,23.5191982,3315.4963654
w1110376918,SP_PAWLOWO,37.8690952,3268.0552413,11.4686991,3317.3930356
w574873122,SP_OSTROWITE,18.1898746,3274.2085099,26.6015805,3318.9999651
w679602894,SP_PAWLOWO,54.6364198,3253.6082305,11.4686991,3319.7133494
w775795316,SP_OSTROWITE,43.826934,3250.8228496,26.6015805,3321.2513641
w574987473,SP_NOWA_CERKIEW,35.8232185,3270.6258484,23.5191982,3329.9682651
w1173514346,SP_PAWLOWO,11.1959311,3310.253897,11.4686991,3332.9185273
w574873133,SP_OSTROWITE,37.2287337,3269.8948151,26.6015805,3333.7251293
w1110376915,SP_PAWLOWO,22.0745192,3307.2012711,11.4686991,3340.7444894
w574873132,SP_OSTROWITE,47.8345011,3267.1020042,26.6015805,3341.5380859
w574987562,SP_NOWA_CERKIEW,38.6258146,3280.4603794,23.5191982,3342.6053923
w574987563,SP_NOWA_CERKIEW,54.0536837,3266.5624668,23.5191982,3344.1353486
w574873135,SP_OSTROWITE,23.0706435,3296.7722003,26.6015805,3346.4444243
w775795352,SP_OSTROWITE,60.8547313,3261.7899793,26.6015805,3349.2462912
w574987472,SP_NOWA_CERKIEW,35.7541704,3292.7500007,23.5191982,3352.0233692
w574873121,SP_OSTROWITE,16.5520184,3310.9257946,26.6015805,3354.0793936
w1110376914,SP_PAWLOWO,21.9604761,3321.0668285,11.4686991,3354.4960038
w574987561,SP_NOWA_CERKIEW,59.5405454,3272.2860066,23.5191982,3355.3457502
w574873117,SP_OSTROWITE,45.5050506,3285.3863308,26.6015805,3357.4929619
w574987560,SP_NOWA_CERKIEW,30.8785557,3304.0509568,23.5191982,3358.4487107
w574987474,SP_NOWA_CERKIEW,41.4596046,3296.7336706,23.5191982,3361.7124734
w574873118,SP_OSTROWITE,57.1863689,3280.0776315,26.6015805,3363.8655809
w574873137,SP_OSTROWITE,21.9458072,3319.474116,26.6015805,3368.0215037
w775795287,SP_OSTROWITE,45.5058797,3297.7122652,26.6015805,3369.8197254
w300921282,SP_SILNO,29.1096854,3305.0167317,37.6539947,3371.7804118
w574873120,SP_OSTROWITE,28.6872409,3317.6014447,26.6015805,3372.8902662
w775795315,SP_OSTROWITE,62.2038636,3293.6163285,26.6015805,3382.4217726
w1110376916,SP_PAWLOWO,34.155214,3337.1742783,11.4686991,3382.7981914
w1110376917,SP_PAWLOWO,62.3701627,3313.250648,11.4686991,3387.0895098
w574987475,SP_NOWA_CERKIEW,48.3394059,3320.5240185,23.5191982,3392.3826226
w574873140,SP_OSTROWITE,19.8201922,3348.7312601,26.6015805,3395.1530328
w574873136,SP_OSTROWITE,40.911497,3328.7372266,26.6015805,3396.2503041
w574873119,SP_OSTROWITE,37.1822613,3333.3777126,26.6015805,3397.1615544
w574873142,SP_OSTROWITE,12.899403,3360.4369682,26.6015805,3399.9379516
w1110599591,SP_SILNO,22.6164761,3341.8511286,37.6539947,3402.1215994
w775795349,SP_OSTROWITE,43.0821162,3333.3777126,26.6015805,3403.0614093
w1215889271,SP_OSTROWITE,59.3991625,3317.7962861,26.6015805,3403.7970291
w775795351,SP_OSTROWITE,12.2773784,3366.3127832,26.6015805,3405.1917421
w574873139,SP_OSTROWITE,41.3324406,3346.4888175,26.6015805,3414.4228387
w574873143,SP_OSTROWITE,12.6049439,3379.691842,26.6015805,3418.8983664
w300921285,SP_SILNO,27.6128266,3354.2713808,37.6539947,3419.5382021
w427854195,SP_NOWA_CERKIEW,15.7535204,3380.5323961,23.5191982,3419.8051146
w775795288,SP_OSTROWITE,14.5811757,3378.9521154,26.6015805,3420.1348716
w574873144,SP_OSTROWITE,13.8788724,3387.8510538,26.6015805,3428.3315067
w574987533,SP_PAWLOWO,27.056904,3392.091493,11.4686991,3430.6170961
w775795350,SP_OSTROWITE,19.7883709,3387.4907323,26.6015805,3433.8806837
w427854136,SP_NOWA_CERKIEW,34.885781,3383.7167838,23.5191982,3442.1217631
w574987534,SP_PAWLOWO,25.5127694,3412.2471877,11.4686991,3449.2286562
w574873116,SP_OSTROWITE,39.9403612,3386.0492879,26.6015805,3452.5912296
w574873145,SP_OSTROWITE,15.1078014,3413.4160031,26.6015805,3455.125385
w427854274,SP_NOWA_CERKIEW,28.173141,3408.76093,23.5191982,3460.4532693
w427854233,SP_NOWA_CERKIEW,40.8768387,3400.6795889,23.5191982,3465.0756258
w300921293,SP_SILNO,26.4287692,3401.5316793,37.6539947,3465.6144432
w574987535,SP_PAWLOWO,42.4967889,3413.7868025,11.4686991,3467.7522905
w574987536,SP_PAWLOWO,52.1796814,3404.481708,11.4686991,3468.1300885
w574873138,SP_OSTROWITE,37.3805065,3404.7587631,26.6015805,3468.7408501
w775795348,SP_OSTROWITE,15.5570789,3429.9548663,26.6015805,3472.1135257
w300921333,SP_SILNO,25.240958,3418.3689978,37.6539947,3481.2639506
w574873146,SP_OSTROWITE,10.5943184,3462.1391302,26.6015805,3499.3350291
w300921310,SP_SILNO,53.733426,3409.4805206,37.6539947,3500.8679414
w1110376909,SP_PAWLOWO,18.3582098,3471.6982856,11.4686991,3501.5251945
w300921306,SP_SILNO,19.8646729,3452.5438003,37.6539947,3510.0624679
w574987479,SP_NOWA_CERKIEW,13.7761137,3484.3943435,23.5191982,3521.6896554
w574987477,SP_NOWA_CERKIEW,17.1413608,3481.6014224,23.5191982,3522.2619814
w574987476,SP_NOWA_CERKIEW,25.2303329,3484.3943435,23.5191982,3533.1438746
w132325819,SP_PAWLOWO,50.5827408,3474.8647098,11.4686991,3536.9161498
w775795347,SP_OSTROWITE,17.7400035,3493.2430779,26.6015805,3537.5846619
w300921332,SP_SILNO,22.884022,3478.789605,37.6539947,3539.3276216
w775795344,SP_OSTROWITE,16.6704008,3497.5493831,26.6015805,3540.8213643
w132325823,SP_PAWLOWO,43.4323619,3486.9044699,11.4686991,3541.8055309
w1173514335,SP_NOWA_CERKIEW,36.8299581,3484.3943435,23.5191982,3544.7434998
